DecayParticle1_Name DecayParticle1_isBoson DecayParticle1_mass DecayParticle1_E DecayParticle1_px DecayParticle1_py DecayParticle1_pz DecayParticle2_Name DecayParticle2_isBoson DecayParticle2_mass DecayParticle2_E DecayParticle2_px DecayParticle2_py DecayParticle2_pz
b_quark 0 4.18 133.666 -128 32 -21 b_quark 0 4.18 71.718 49 15 50
W+ 1 80.4 183.404 -129 -86 56 W- 1 80.4 251.905 180 156 16
b_quark 0 4.18 102.247 50 89 4 b_quark 0 4.18 114.243 45 -20 -103
b_quark 0 4.18 97.2804 14 -87 -41 b_quark 0 4.18 139.837 30 94 99
W+ 1 80.4 178.295 -124 43 -90 W- 1 80.4 148.395 58 -87 68
b_quark 0 4.18 160.335 -93 129 20 b_quark 0 4.18 263.468 109 -211 -114
b_quark 0 4.18 209.204 80 130 143 b_quark 0 4.18 195.15 -39 -121 -148
b_quark 0 4.18 78.5651 19 75 -13 b_quark 0 4.18 167.172 -7 -158 -54
W+ 1 80.4 184.142 -118 -88 76 W- 1 80.4 151.727 124 -5 -34
b_quark 0 4.18 203.783 -62 -145 129 b_quark 0 4.18 298.641 88 191 -212
b_quark 0 4.18 132.742 107 23 75 b_quark 0 4.18 171.428 -104 -115 -73
W+ 1 80.4 188.545 106 115 68 W- 1 80.4 254.26 -198 -136 -22
W+ 1 80.4 167.634 145 6 -24 W- 1 80.4 165.666 -84 70 95
b_quark 0 4.18 156.152 106 83 -79 b_quark 0 4.18 137.81 -46 -27 127
b_quark 0 4.18 83.6808 -80 -12 21 b_quark 0 4.18 101.919 68 -61 45
b_quark 0 4.18 122.415 -82 12 -90 b_quark 0 4.18 120.306 -12 74 94
b_quark 0 4.18 128.68 -20 -54 115 b_quark 0 4.18 197.341 117 39 -154
b_quark 0 4.18 149.116 73 -100 -83 b_quark 0 4.18 239.759 -147 173 77
W+ 1 80.4 143.283 -115 21 20 W- 1 80.4 143.973 108 50 10
b_quark 0 4.18 165.998 93 -120 67 b_quark 0 4.18 185.686 -117 143 18
b_quark 0 4.18 158.182 -66 82 118 b_quark 0 4.18 196.851 131 16 -146
b_quark 0 4.18 194.277 111 139 78 b_quark 0 4.18 279.527 -103 -222 -135
b_quark 0 4.18 220.587 121 -140 120 b_quark 0 4.18 322.638 -137 210 -203
b_quark 0 4.18 141.998 11 -141 -12 b_quark 0 4.18 100.332 -7 100 0
b_quark 0 4.18 157.872 -68 -139 31 b_quark 0 4.18 239.849 115 202 59
W+ 1 80.4 219.242 -149 -121 69 W- 1 80.4 236.301 107 193 -26
b_quark 0 4.18 172.949 73 -57 -146 b_quark 0 4.18 201.205 -21 157 124
b_quark 0 4.18 115.462 -61 -52 83 b_quark 0 4.18 194.511 96 115 -124
b_quark 0 4.18 185.058 -97 -148 -54 b_quark 0 4.18 216.683 127 166 57
tau+ 0 1.78 114.696 4 100 56 tau- 0 1.78 126.013 -56 -112 -14
tau+ 0 1.78 218.165 -141 -136 96 tau- 0 1.78 230.107 84 209 -47
b_quark 0 4.18 109.378 -67 -76 -41 b_quark 0 4.18 158.119 -18 156 -18
b_quark 0 4.18 112.94 -16 -79 79 b_quark 0 4.18 177.639 -68 117 -115
b_quark 0 4.18 187.453 -128 121 -64 b_quark 0 4.18 133.073 91 -97 1
b_quark 0 4.18 156.475 135 79 -1 b_quark 0 4.18 139.54 -102 -61 73
W+ 1 80.4 128.721 -85 24 48 W- 1 80.4 133.836 106 -4 14
W+ 1 80.4 222.228 -144 69 -132 W- 1 80.4 273.951 194 18 175
b_quark 0 4.18 189.284 19 127 -139 b_quark 0 4.18 254.479 66 -215 119
b_quark 0 4.18 155.456 -98 116 -33 b_quark 0 4.18 190.988 107 -157 -19
b_quark 0 4.18 172.425 102 78 -115 b_quark 0 4.18 182.859 -14 -10 182
b_quark 0 4.18 132.829 -16 -87 99 b_quark 0 4.18 180.517 -51 132 -112
b_quark 0 4.18 106.965 -68 80 20 b_quark 0 4.18 156.986 79 -131 35
b_quark 0 4.18 162.676 66 141 -47 b_quark 0 4.18 158.226 33 -148 45
W+ 1 80.4 95.5676 -8 2 -51 W- 1 80.4 91.0503 -37 -4 -21
b_quark 0 4.18 150.836 -47 -142 -19 b_quark 0 4.18 107.937 -50 93 22
b_quark 0 4.18 161.541 7 125 102 b_quark 0 4.18 275.736 -51 -206 -176
b_quark 0 4.18 147.046 31 -112 -90 b_quark 0 4.18 33.7264 -12 24 20
b_quark 0 4.18 178.993 -36 113 134 b_quark 0 4.18 139.081 74 -89 -77
b_quark 0 4.18 120.077 -69 98 -6 b_quark 0 4.18 65.6542 20 -62 -7
b_quark 0 4.18 234.364 147 -132 126 b_quark 0 4.18 241.517 -149 124 -144
b_quark 0 4.18 212.834 -149 142 -54 b_quark 0 4.18 271.534 154 -221 34
b_quark 0 4.18 107.478 47 26 -93 b_quark 0 4.18 163.228 -137 -36 81
b_quark 0 4.18 19.6589 -13 14 2 b_quark 0 4.18 117.624 -80 -23 83
tau+ 0 1.78 154.888 -31 -99 115 tau- 0 1.78 121.211 21 62 -102
W+ 1 80.4 163.38 -86 17 112 W- 1 80.4 147.615 26 -75 -95
b_quark 0 4.18 123.966 -123 -5 -14 b_quark 0 4.18 186.643 167 73 -40
b_quark 0 4.18 53.6607 3 33 -42 b_quark 0 4.18 137.457 3 -132 -38
b_quark 0 4.18 170.981 -130 59 -94 b_quark 0 4.18 168.907 168 12 12
W+ 1 80.4 177.032 126 54 78 W- 1 80.4 160.335 -99 -39 -89
b_quark 0 4.18 176.88 -94 -148 -23 b_quark 0 4.18 156.11 102 110 43
b_quark 0 4.18 169.253 87 -144 18 b_quark 0 4.18 211.231 -10 199 70
W+ 1 80.4 124.921 -62 -71 -16 W- 1 80.4 189.339 52 116 115
W+ 1 80.4 123.492 -81 47 -4 W- 1 80.4 230.335 155 -143 -46
tau+ 0 1.78 155.892 7 133 -81 tau- 0 1.78 111.253 90 -65 7
b_quark 0 4.18 149.42 113 96 -18 b_quark 0 4.18 172.054 -151 -40 -72
W+ 1 80.4 168.206 -42 88 -111 W- 1 80.4 108.895 11 -67 28
W+ 1 80.4 131.807 72 54 53 W- 1 80.4 178.376 -141 -17 -72
b_quark 0 4.18 156.635 81 134 0 b_quark 0 4.18 247.219 -66 -230 62
b_quark 0 4.18 73.6035 20 50 50 b_quark 0 4.18 28.4864 -23 16 3
b_quark 0 4.18 140.123 -49 80 -104 b_quark 0 4.18 193.133 -35 -33 187
b_quark 0 4.18 166.624 -129 104 -17 b_quark 0 4.18 148.753 127 -59 -50
W+ 1 80.4 169.523 -99 32 107 W- 1 80.4 165.076 64 -99 -83
b_quark 0 4.18 197.597 85 -131 -121 b_quark 0 4.18 313.762 -128 222 181
b_quark 0 4.18 144.94 -115 -14 -87 b_quark 0 4.18 125.373 100 -74 15
b_quark 0 4.18 109.938 -47 94 32 b_quark 0 4.18 91.9101 71 -58 -5
tau+ 0 1.78 192.45 -120 115 -97 tau- 0 1.78 196.398 88 -165 60
b_quark 0 4.18 151.187 -14 -138 60 b_quark 0 4.18 224.028 -43 201 -89
tau+ 0 1.78 93.8998 22 -77 49 tau- 0 1.78 167.661 -55 131 -89
b_quark 0 4.18 163.959 -35 142 74 b_quark 0 4.18 288.414 -58 -240 -149
W+ 1 80.4 141.001 -84 40 -69 W- 1 80.4 201.688 118 -137 39
b_quark 0 4.18 154.047 -144 -24 49 b_quark 0 4.18 153.292 134 -41 -62
b_quark 0 4.18 114.033 109 12 -31 b_quark 0 4.18 48.7286 -28 22 33
W+ 1 80.4 167.959 -1 136 -57 W- 1 80.4 196.169 99 -136 61
b_quark 0 4.18 171.748 -114 -122 -40 b_quark 0 4.18 261.401 155 208 32
b_quark 0 4.18 174.904 118 -3 -129 b_quark 0 4.18 258.315 -105 80 222
b_quark 0 4.18 142.771 71 -85 -90 b_quark 0 4.18 113.258 -47 20 101
W+ 1 80.4 183.355 125 57 -91 W- 1 80.4 171.712 -51 -104 98
b_quark 0 4.18 166.089 -116 84 -84 b_quark 0 4.18 260.045 185 -159 90
b_quark 0 4.18 54.5937 41 -29 -21 b_quark 0 4.18 89.143 -38 -38 71
b_quark 0 4.18 153.673 94 -121 -11 b_quark 0 4.18 198.843 -138 139 34
tau+ 0 1.78 138.308 -78 91 69 tau- 0 1.78 208.692 148 -6 -147
b_quark 0 4.18 240.32 144 -134 138 b_quark 0 4.18 188.126 -66 97 -147
b_quark 0 4.18 162.365 -56 147 -40 b_quark 0 4.18 180.071 110 -142 -12
b_quark 0 4.18 179.64 104 -59 134 b_quark 0 4.18 166.218 -95 -19 -135
b_quark 0 4.18 175.147 97 -141 -37 b_quark 0 4.18 145.201 -47 136 -19
b_quark 0 4.18 127.701 36 63 -105 b_quark 0 4.18 168.245 -1 -152 72
b_quark 0 4.18 82.6225 -38 6 -73 b_quark 0 4.18 121.739 87 3 85
b_quark 0 4.18 168.058 -141 -61 68 b_quark 0 4.18 149.841 87 121 -15
b_quark 0 4.18 139.755 92 -93 49 b_quark 0 4.18 70.2885 -15 63 -27
b_quark 0 4.18 94.5171 52 -46 64 b_quark 0 4.18 96.8941 27 91 -19
b_quark 0 4.18 127.34 22 117 45 b_quark 0 4.18 54.0784 1 -41 35
b_quark 0 4.18 152.173 -71 -113 73 b_quark 0 4.18 259.574 129 188 -124
b_quark 0 4.18 158.992 112 99 54 b_quark 0 4.18 153.064 -87 -89 -89
b_quark 0 4.18 217.886 -144 -111 120 b_quark 0 4.18 269.328 230 138 -24
b_quark 0 4.18 134.337 27 94 -92 b_quark 0 4.18 237.732 -7 -167 169
b_quark 0 4.18 117.314 28 81 80 b_quark 0 4.18 180.918 69 -167 8
b_quark 0 4.18 188.559 82 93 142 b_quark 0 4.18 273.564 -92 -134 -220
b_quark 0 4.18 185.988 110 -105 -107 b_quark 0 4.18 94.3582 -31 70 55
b_quark 0 4.18 82.1613 -18 -28 -75 b_quark 0 4.18 103.085 102 6 -13
b_quark 0 4.18 168.01 -43 -144 75 b_quark 0 4.18 192.602 33 90 -167
b_quark 0 4.18 68.0476 47 -10 -48 b_quark 0 4.18 181.809 -27 102 148
tau+ 0 1.78 83.0673 34 70 -29 tau- 0 1.78 98.1487 1 5 98
b_quark 0 4.18 159.711 120 -41 97 b_quark 0 4.18 105.511 -77 -31 -65
b_quark 0 4.18 145.724 -61 -91 96 b_quark 0 4.18 172.15 89 121 -84
b_quark 0 4.18 107.049 29 -20 101 b_quark 0 4.18 86.6803 -82 24 -14
b_quark 0 4.18 137.417 -119 -48 49 b_quark 0 4.18 126.907 86 76 -54
b_quark 0 4.18 166.651 109 -93 85 b_quark 0 4.18 246.356 -169 108 -143
b_quark 0 4.18 175.118 57 78 146 b_quark 0 4.18 165.286 -105 -119 -46
b_quark 0 4.18 152.72 32 -9 -149 b_quark 0 4.18 214.316 -87 107 164
tau+ 0 1.78 187.82 148 -115 -12 tau- 0 1.78 156.286 -154 25 9
b_quark 0 4.18 44.7937 -12 42 9 b_quark 0 4.18 86.5302 -3 -30 81
b_quark 0 4.18 198.473 74 123 -137 b_quark 0 4.18 271.342 -48 -216 157
b_quark 0 4.18 88.0197 -44 -75 -13 b_quark 0 4.18 125.206 -47 83 -81
b_quark 0 4.18 162.353 -9 148 -66 b_quark 0 4.18 179.793 68 -150 72
b_quark 0 4.18 92.1709 11 -86 -31 b_quark 0 4.18 165.736 39 99 127
W+ 1 80.4 146.298 -59 -107 3 W- 1 80.4 116.808 -18 66 50
b_quark 0 4.18 73.5015 -32 -56 -35 b_quark 0 4.18 58.647 53 -17 18
b_quark 0 4.18 158.63 76 -41 133 b_quark 0 4.18 168.061 -143 77 -43
b_quark 0 4.18 134.337 -109 -48 -62 b_quark 0 4.18 166.672 152 43 53
b_quark 0 4.18 103.245 -99 0 -29 b_quark 0 4.18 143.897 87 -24 112
b_quark 0 4.18 148.262 -142 6 -42 b_quark 0 4.18 169.034 141 5 93
b_quark 0 4.18 167.853 108 98 -83 b_quark 0 4.18 158.185 -124 -98 5
b_quark 0 4.18 133.306 100 -3 -88 b_quark 0 4.18 254.021 -196 -38 157
W+ 1 80.4 107.95 -62 -7 -36 W- 1 80.4 110.373 -22 -55 47
tau+ 0 1.78 134.451 -107 80 -15 tau- 0 1.78 160.851 93 -65 114
b_quark 0 4.18 180.168 -117 -23 135 b_quark 0 4.18 190.687 124 78 -122
b_quark 0 4.18 167.745 -86 -78 -121 b_quark 0 4.18 215.357 -11 36 212
b_quark 0 4.18 78.259 47 53 -33 b_quark 0 4.18 133.141 -83 2 104
b_quark 0 4.18 160.905 -30 -77 138 b_quark 0 4.18 247.902 -66 61 -231
W+ 1 80.4 186.561 -124 14 -113 W- 1 80.4 301.697 213 62 188
b_quark 0 4.18 197.915 -128 100 113 b_quark 0 4.18 286.661 198 -163 -128
b_quark 0 4.18 197.976 124 149 40 b_quark 0 4.18 141.945 -121 -69 -27
b_quark 0 4.18 109.784 51 -97 -5 b_quark 0 4.18 160.519 -10 145 -68
b_quark 0 4.18 76.7559 16 -17 -73 b_quark 0 4.18 137.839 -71 54 105
b_quark 0 4.18 126.01 -92 1 86 b_quark 0 4.18 84.448 9 -72 -43
W+ 1 80.4 143.433 22 -85 -80 W- 1 80.4 182.179 65 144 42
b_quark 0 4.18 161.745 -148 64 12 b_quark 0 4.18 232.44 171 -157 11
b_quark 0 4.18 180.454 141 -28 -109 b_quark 0 4.18 225.669 -168 37 146
b_quark 0 4.18 162.928 68 148 0 b_quark 0 4.18 200.496 1 -196 -42
b_quark 0 4.18 199.816 -128 -146 47 b_quark 0 4.18 230.882 58 218 -49
b_quark 0 4.18 232.169 142 139 -120 b_quark 0 4.18 251.055 -101 -183 139
W+ 1 80.4 105.765 35 -56 19 W- 1 80.4 104.179 40 -17 50
b_quark 0 4.18 139.135 -40 130 -29 b_quark 0 4.18 179.319 39 -164 61
b_quark 0 4.18 127.932 -13 102 -76 b_quark 0 4.18 196.989 31 -149 125
W+ 1 80.4 161.828 62 102 74 W- 1 80.4 243.717 -73 -138 -169
b_quark 0 4.18 83.6927 -59 -5 -59 b_quark 0 4.18 136.614 14 99 93
b_quark 0 4.18 152.14 -103 -102 -46 b_quark 0 4.18 147.768 135 28 53
W+ 1 80.4 144.337 -102 34 53 W- 1 80.4 174.018 120 -87 -43
b_quark 0 4.18 214.344 134 93 139 b_quark 0 4.18 296.382 -173 -110 -214
b_quark 0 4.18 189.891 -144 -104 -67 b_quark 0 4.18 148.571 62 134 -16
b_quark 0 4.18 180.545 53 121 -123 b_quark 0 4.18 246.843 -92 -219 67
W+ 1 80.4 141.514 -51 -44 95 W- 1 80.4 234.847 118 67 -174
b_quark 0 4.18 162.866 70 82 122 b_quark 0 4.18 263.088 -125 -113 -202
tau+ 0 1.78 181.651 -67 -104 -133 tau- 0 1.78 111.014 46 59 82
b_quark 0 4.18 124.846 -93 -14 82 b_quark 0 4.18 185.546 65 -16 -173
b_quark 0 4.18 193.009 145 9 -127 b_quark 0 4.18 101.447 -51 -83 28
b_quark 0 4.18 50.8967 -13 -10 -48 b_quark 0 4.18 115.185 -44 105 17
W+ 1 80.4 145.911 -97 59 44 W- 1 80.4 180.981 159 -15 -28
b_quark 0 4.18 168.794 33 76 147 b_quark 0 4.18 229.535 -84 -138 -163
b_quark 0 4.18 97.342 -75 -53 -32 b_quark 0 4.18 80.0717 -24 -43 63
W+ 1 80.4 127.005 -28 -89 -31 W- 1 80.4 185.809 85 144 10
b_quark 0 4.18 143.675 127 64 20 b_quark 0 4.18 163.681 -103 -127 -6
b_quark 0 4.18 148.548 -68 -36 127 b_quark 0 4.18 107.268 44 12 -97
b_quark 0 4.18 69.8675 -16 -48 -48 b_quark 0 4.18 189.321 20 145 120
tau+ 0 1.78 98.6771 -83 27 -46 tau- 0 1.78 131.591 20 -28 127
W+ 1 80.4 162.071 -65 -53 -113 W- 1 80.4 204.654 11 147 117
b_quark 0 4.18 222.853 142 -111 131 b_quark 0 4.18 123.432 -101 16 -69
W+ 1 80.4 147.395 77 86 44 W- 1 80.4 233.294 -165 -144 1
b_quark 0 4.18 48.4817 -28 18 35 b_quark 0 4.18 116.183 31 -98 54
b_quark 0 4.18 176.86 -97 -123 82 b_quark 0 4.18 194.001 33 157 -109
b_quark 0 4.18 162.347 93 -1 133 b_quark 0 4.18 230.464 -2 54 -224
W+ 1 80.4 226.411 147 55 142 W- 1 80.4 188.269 -129 44 -102
W+ 1 80.4 108.559 -61 32 -24 W- 1 80.4 129.221 -19 -87 -48
b_quark 0 4.18 206.757 9 149 143 b_quark 0 4.18 315.294 4 -236 -209
b_quark 0 4.18 143.588 14 100 -102 b_quark 0 4.18 167.829 -86 -68 127
tau+ 0 1.78 95.4786 12 88 35 tau- 0 1.78 57.8547 56 12 8
tau+ 0 1.78 157.382 85 129 30 tau- 0 1.78 113.9 -15 -64 -93
b_quark 0 4.18 54.7583 12 34 -41 b_quark 0 4.18 111.532 55 -71 66
b_quark 0 4.18 164.047 -137 -69 58 b_quark 0 4.18 202.954 138 148 15
b_quark 0 4.18 112.02 79 31 -73 b_quark 0 4.18 108.45 8 -84 68
W+ 1 80.4 166.914 146 -4 8 W- 1 80.4 161.388 -58 93 87
W+ 1 80.4 102.246 5 53 34 W- 1 80.4 123.936 24 -56 -72
b_quark 0 4.18 138.519 116 35 67 b_quark 0 4.18 58.0988 -54 -9 19
W+ 1 80.4 170.089 65 -96 95 W- 1 80.4 145.472 -27 87 -80
b_quark 0 4.18 110.184 69 -69 51 b_quark 0 4.18 84.1812 -52 -3 -66
tau+ 0 1.78 144.392 86 -57 101 tau- 0 1.78 219.012 -129 119 -131
b_quark 0 4.18 179.693 -84 104 -120 b_quark 0 4.18 42.7957 -2 -21 37
b_quark 0 4.18 109.615 99 9 -46 b_quark 0 4.18 148.224 -133 30 58
b_quark 0 4.18 129.532 53 56 -104 b_quark 0 4.18 189.165 -121 -79 122
W+ 1 80.4 186.703 100 135 13 W- 1 80.4 182.62 -109 -82 -91
b_quark 0 4.18 142.627 70 -28 121 b_quark 0 4.18 99.3553 -78 -37 -49
b_quark 0 4.18 68.9527 16 16 65 b_quark 0 4.18 76.9641 36 67 11
b_quark 0 4.18 178.917 136 77 87 b_quark 0 4.18 109.629 -36 -56 -87
W+ 1 80.4 129.527 -15 58 -82 W- 1 80.4 121.236 -85 -28 -15
b_quark 0 4.18 49.0558 -12 -33 -34 b_quark 0 4.18 148.184 2 124 81
W+ 1 80.4 185.766 30 93 -136 W- 1 80.4 208.377 70 -4 179
b_quark 0 4.18 121.505 -39 -92 -69 b_quark 0 4.18 154.536 108 110 10
b_quark 0 4.18 154.112 -72 -18 -135 b_quark 0 4.18 184.075 1 68 171
b_quark 0 4.18 90.8376 55 -5 -72 b_quark 0 4.18 149.477 -125 -74 35
tau+ 0 1.78 118.208 63 -100 -1 tau- 0 1.78 46.1754 -26 3 38
b_quark 0 4.18 181.492 -65 136 -101 b_quark 0 4.18 212.609 -33 -200 64
Z 1 91.2 152.815 95 -9 77 Z 1 91.2 187.474 -140 -2 -85
b_quark 0 4.18 97.2238 35 -67 61 b_quark 0 4.18 153.644 -55 -20 -142
b_quark 0 4.18 142.588 -141 -17 -12 b_quark 0 4.18 169.539 162 49 9
W+ 1 80.4 169.736 -111 64 -77 W- 1 80.4 109.992 72 -21 3
b_quark 0 4.18 92.5606 45 69 42 b_quark 0 4.18 83.5372 -56 15 -60
W+ 1 80.4 224.344 81 -141 132 W- 1 80.4 251.559 -64 219 -69
tau+ 0 1.78 119.42 9 4 119 tau- 0 1.78 179.72 -54 -96 -142
W+ 1 80.4 191.189 -60 140 -83 W- 1 80.4 203.473 82 -57 158
b_quark 0 4.18 172.915 -141 1 -100 b_quark 0 4.18 165.76 125 95 53
b_quark 0 4.18 145.095 65 41 -123 b_quark 0 4.18 217.611 -106 -74 175
b_quark 0 4.18 94.6334 -24 9 91 b_quark 0 4.18 159.146 83 -86 -105
b_quark 0 4.18 152.143 105 -99 48 b_quark 0 4.18 259.978 -161 189 -77
tau+ 0 1.78 90.4277 13 -79 42 tau- 0 1.78 125.033 -26 77 -95
b_quark 0 4.18 133.654 -110 75 -11 b_quark 0 4.18 118.939 54 -82 -67
b_quark 0 4.18 121.649 22 -101 64 b_quark 0 4.18 189.788 11 180 -59
b_quark 0 4.18 86.6918 24 81 19 b_quark 0 4.18 156.066 67 -125 65
b_quark 0 4.18 201.885 134 -80 -128 b_quark 0 4.18 229.267 -87 81 196
b_quark 0 4.18 111.011 -64 67 61 b_quark 0 4.18 177.774 116 -63 -119
b_quark 0 4.18 159.607 89 -120 56 b_quark 0 4.18 165.646 -114 68 -99
W+ 1 80.4 132.718 33 -94 35 W- 1 80.4 84.2684 24 -6 -5
b_quark 0 4.18 164.616 149 -16 68 b_quark 0 4.18 263.468 -230 -53 -117
W+ 1 80.4 198.933 -93 -125 94 W- 1 80.4 209.031 94 125 -113
b_quark 0 4.18 190.765 -133 69 -118 b_quark 0 4.18 260.516 157 -121 169
b_quark 0 4.18 158.172 27 -136 76 b_quark 0 4.18 153.862 -54 144 -2
W+ 1 80.4 191.301 -20 -136 106 W- 1 80.4 174.634 55 112 -92
b_quark 0 4.18 222.799 -137 -143 102 b_quark 0 4.18 205.865 55 113 -163
W+ 1 80.4 98.5351 -50 13 24 W- 1 80.4 85.9486 29 9 -1
b_quark 0 4.18 230.546 147 122 129 b_quark 0 4.18 279.593 -245 -119 -63
W+ 1 80.4 184.334 -127 -19 105 W- 1 80.4 222.498 86 -26 -187
b_quark 0 4.18 152.087 143 30 42 b_quark 0 4.18 172.9 -112 -82 -103
b_quark 0 4.18 150.517 -17 -125 -82 b_quark 0 4.18 223.373 109 194 19
b_quark 0 4.18 150.504 -12 149 17 b_quark 0 4.18 134.475 29 -124 43
b_quark 0 4.18 134.061 59 107 55 b_quark 0 4.18 55.2401 -51 -12 -17
b_quark 0 4.18 152.458 97 -116 -19 b_quark 0 4.18 111.877 -63 77 51
b_quark 0 4.18 185.616 100 44 -150 b_quark 0 4.18 235.808 -52 -30 228
b_quark 0 4.18 190.668 -45 114 -146 b_quark 0 4.18 163.02 -45 -103 118
b_quark 0 4.18 167.602 112 -123 -20 b_quark 0 4.18 268.232 -191 169 83
b_quark 0 4.18 218.297 -144 -100 -130 b_quark 0 4.18 268.036 137 196 121
b_quark 0 4.18 100.62 -15 -9 99 b_quark 0 4.18 168.498 107 101 -82
W+ 1 80.4 161.301 125 -35 52 W- 1 80.4 244.978 -190 115 -65
b_quark 0 4.18 161.563 140 71 38 b_quark 0 4.18 192.155 -44 -149 -113
b_quark 0 4.18 193.498 140 -132 -20 b_quark 0 4.18 206.873 -147 127 -71
b_quark 0 4.18 138.331 -130 47 3 b_quark 0 4.18 149.307 145 -35 -5
b_quark 0 4.18 192.183 -136 39 -130 b_quark 0 4.18 278.272 205 7 188
Z 1 91.2 186.568 -49 -133 80 Z 1 91.2 178.641 41 133 -65
b_quark 0 4.18 172.39 132 89 -66 b_quark 0 4.18 217.671 -67 -135 157
b_quark 0 4.18 153.585 61 65 125 b_quark 0 4.18 187.477 11 28 -185
tau+ 0 1.78 171.794 26 135 -103 tau- 0 1.78 259.122 -66 -192 161
b_quark 0 4.18 155.571 -135 -22 -74 b_quark 0 4.18 74.0977 48 55 -12
b_quark 0 4.18 139.977 -46 6 132 b_quark 0 4.18 269.48 143 -13 -228
b_quark 0 4.18 198.629 90 -94 -150 b_quark 0 4.18 263.098 -145 163 147
b_quark 0 4.18 195.362 78 -121 132 b_quark 0 4.18 223.503 -52 24 -216
b_quark 0 4.18 165.068 135 94 -13 b_quark 0 4.18 266.622 -235 -79 98
b_quark 0 4.18 93.8481 -13 -86 -35 b_quark 0 4.18 159.936 111 4 115
tau+ 0 1.78 197.155 137 127 63 tau- 0 1.78 314.121 -213 -172 -154
b_quark 0 4.18 151.504 -66 -126 52 b_quark 0 4.18 147.253 133 61 -16
b_quark 0 4.18 187.365 56 -136 116 b_quark 0 4.18 283.791 -40 214 -182
b_quark 0 4.18 110.338 78 -12 77 b_quark 0 4.18 94.1619 -32 -9 -88
W+ 1 80.4 187.561 -107 105 -79 W- 1 80.4 247.944 88 -168 138
b_quark 0 4.18 85.9446 -22 54 63 b_quark 0 4.18 131.417 38 -80 -97
b_quark 0 4.18 102.384 -94 -27 30 b_quark 0 4.18 192.402 174 1 -82
W+ 1 80.4 178.222 107 -49 -107 W- 1 80.4 171.8 -137 -41 51
b_quark 0 4.18 123.913 44 99 -60 b_quark 0 4.18 192.181 -90 -140 96
W+ 1 80.4 168.241 -114 66 -67 W- 1 80.4 225.003 201 -25 56
W+ 1 80.4 254.979 -146 125 147 W- 1 80.4 258.62 106 -140 -172
b_quark 0 4.18 152.366 -85 122 33 b_quark 0 4.18 91.074 -7 -88 -22
W+ 1 80.4 143.454 103 5 59 W- 1 80.4 138.799 -62 91 -26
b_quark 0 4.18 138.425 -48 -118 54 b_quark 0 4.18 144.926 24 99 -103
W+ 1 80.4 232.717 140 102 -133 W- 1 80.4 285.927 -139 -87 220
b_quark 0 4.18 165.64 -41 103 123 b_quark 0 4.18 191.495 82 -52 -165
b_quark 0 4.18 77.6626 -77 -6 -7 b_quark 0 4.18 101.091 41 85 36
b_quark 0 4.18 135.128 -41 -81 -100 b_quark 0 4.18 228.163 136 131 128
b_quark 0 4.18 181.275 -29 149 99 b_quark 0 4.18 177.351 42 -166 -46
b_quark 0 4.18 127.744 18 101 -76 b_quark 0 4.18 146.787 18 -126 73
b_quark 0 4.18 176.016 -72 -102 124 b_quark 0 4.18 240.024 121 128 -163
b_quark 0 4.18 99.0125 17 -76 -61 b_quark 0 4.18 200.747 15 144 139
tau+ 0 1.78 35.1023 32 -13 -6 tau- 0 1.78 154.82 -29 110 105
W+ 1 80.4 212.709 -115 110 -116 W- 1 80.4 230.866 55 -81 193
b_quark 0 4.18 173.699 52 -123 111 b_quark 0 4.18 226.174 -50 126 -181
b_quark 0 4.18 123.436 17 -121 17 b_quark 0 4.18 97.2341 -35 34 -84
b_quark 0 4.18 165.295 -114 110 47 b_quark 0 4.18 108.367 65 -70 51
W+ 1 80.4 141.043 -12 -82 81 W- 1 80.4 154.03 -52 101 -66
b_quark 0 4.18 147.447 -77 125 -13 b_quark 0 4.18 131.231 68 -72 -86
b_quark 0 4.18 171.241 -119 4 -123 b_quark 0 4.18 256.613 122 90 207
b_quark 0 4.18 88.6706 -7 -20 86 b_quark 0 4.18 156.982 101 68 -99
b_quark 0 4.18 96.4338 1 95 -16 b_quark 0 4.18 46.6098 -25 3 39
b_quark 0 4.18 125.779 49 -39 -109 b_quark 0 4.18 78.6096 -7 28 73
W+ 1 80.4 198.323 106 -56 136 W- 1 80.4 280.637 -137 132 -190
b_quark 0 4.18 201.491 -146 -68 -121 b_quark 0 4.18 241.266 220 24 96
b_quark 0 4.18 151.392 -85 74 101 b_quark 0 4.18 228.047 162 -12 -160
b_quark 0 4.18 125.581 -124 4 -19 b_quark 0 4.18 229.322 205 -39 95
b_quark 0 4.18 146.613 21 -106 99 b_quark 0 4.18 125.118 -20 111 -54
b_quark 0 4.18 169.01 -49 -89 135 b_quark 0 4.18 111.483 65 31 -85
b_quark 0 4.18 146.572 21 0 -145 b_quark 0 4.18 119.643 -38 57 98
b_quark 0 4.18 117.233 -62 -99 -9 b_quark 0 4.18 128.31 73 61 86
W+ 1 80.4 185.715 139 88 -31 W- 1 80.4 118.571 -43 -75 11
tau+ 0 1.78 126.116 46 85 -81 tau- 0 1.78 271.789 -112 -169 181
b_quark 0 4.18 155.783 41 -99 -113 b_quark 0 4.18 139.21 -80 89 71
W+ 1 80.4 168.206 138 47 24 W- 1 80.4 159.653 -124 7 -60
b_quark 0 4.18 75.8055 75 -10 2 b_quark 0 4.18 118.421 -91 -75 -10
